id,time,event,option1,sector,label,nr_jobs
4586,34.589,Adobe,Sr Research,saas,saas,2
4587,28.0,Cisco,Tech Lead Eng,enterprise,social_media,4
4587,28.7534,Nokia,Chief Architect,hardware,social_media,4
4587,30.8411,Twitter,Sr Software Eng Manage,social_media,social_media,4
4587,33.674,Facebook,Software Eng Manage,social_media,social_media,4
4590,28.0,Netflix,Data Warehouse Architect _ Streaming Discovery Device Usage,saas,saas,4
4590,30.1671,Netflix,Manage Data Eng,saas,saas,4
4590,31.8329,Microsoft,Principal Product Manage,saas,saas,4
4590,34.337,Salesforce,Principal Product Manage IoT Cloud,saas,saas,4
4594,22.0,Cornell University,Graduate Student,research,search,2
4594,28.0904,Yahoo,Science,search,search,2
4595,25.0,IBM,Software Eng Intern,consulting,search,4
4595,26.9205,LinkedIn,Software Eng Intern,social_media,search,4
4595,27.6685,LinkedIn,Software Eng,social_media,search,4
4595,28.7534,Google,Software Eng,search,search,4
4597,25.0,StanfoResearch Dev University,PhD student,research,search,2
4597,30.0849,Google,Software Eng,search,search,2
4599,30.0,Carnegie Mellon University,Graduate Research Assistant,research,internet,3
4599,31.0027,Zynga,Software Eng,internet,internet,3
4599,31.9178,Zynga,Sr Software Eng,internet,internet,3
4600,25.0,Hulu,Software Dev Eng Intern,internet,research,2
4600,26.589,Microsoft Research,Research Intern,research,research,2
4601,25.0,Microsoft,Student Intern,saas,search,2
4601,28.6685,Google,Software Eng,search,search,2
4602,30.0,Microsoft,Software Dev Intern,saas,social_media,5
4602,31.0,Cisco,Software Eng Intern,enterprise,social_media,5
4602,32.0027,Cisco,Software Eng,enterprise,social_media,5
4602,33.0027,Google,Sr Software Eng,search,social_media,5
4602,35.0027,Facebook,Software Eng,social_media,social_media,5
4606,28.0,Google,Staff Eng Dev Manage,search,saas,3
4606,29.7507,Microsoft,Principal Dev Manage,saas,saas,3
4606,35.4247,Microsoft,Principal Group Eng Manage,saas,saas,3
4607,22.0,IBM,Eng Intern,consulting,search,3
4607,24.0027,Google,Software Eng Intern,search,search,3
4607,25.5068,Google,Software Eng,search,search,3
4608,29.0,Sun MicroSystem,Software Eng,enterprise,enterprise,5
4608,31.0027,Sun MicroSystem,Sr Software Eng,enterprise,enterprise,5
4608,31.7507,IBM,Staff Software Eng Dev Lead,consulting,enterprise,5
4608,36.7534,Symantec,Sr Principal Software Eng,enterprise,enterprise,5
4608,40.9233,Veritas Tech LLC,Sr Principle Software Eng,enterprise,enterprise,5
4610,25.0,Autodesk,Software Dev Eng Intern,saas,hardware,2
4610,27.7507,NVIDIA,GPU Architect Intern,hardware,hardware,2
4615,25.0,University Southern California,Student web Dev,research,ecommerce,6
4615,26.0822,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,6
4615,26.7534,Amazon,Software Dev Eng,ecommerce,ecommerce,6
4615,28.5041,Amazon,Software Dev Eng,ecommerce,ecommerce,6
4615,29.2521,Amazon,Software Dev Eng,ecommerce,ecommerce,6
4615,29.7562,Amazon,Software Dev Eng,ecommerce,ecommerce,6
4616,24.0,Oracle,Principal Tech Account Manage,enterprise,enterprise,4
4616,28.4219,Oracle,Principal IT Customer Service Manage,enterprise,enterprise,4
4616,29.2575,NetApp,Consult Sr IT Program Manage IAM,enterprise,enterprise,4
4616,29.9233,VMware,Sr Manage IT MA Integration,enterprise,enterprise,4
4617,30.0,Huawei,C++ Software Dev,hardware,consulting,4
4617,31.0822,IBM,Software Dev,consulting,consulting,4
4617,36.9205,IBM,OpenStack VMware Cloud Storage Solution Dev Manage,consulting,consulting,4
4617,40.674,IBM,Software Architect OpenStack Based Private Cloud,consulting,consulting,4
4621,28.0,Carnegie Mellon University,Graduate students,research,social_media,2
4621,29.6658,Facebook,Software Eng,social_media,social_media,2
4622,24.0,Lenovo,Software Eng,hardware,hardware,3
4622,27.9205,Qihoo 360,Software Eng,enterprise,hardware,3
4622,28.5068,Lenovo,Advisory Eng Research System Architect,hardware,hardware,3
4623,25.0,Cisco,Sr Software Eng,enterprise,enterprise,3
4623,36.5918,Cisco,Tech Lead,enterprise,enterprise,3
4623,40.5945,Juniper Networks,Sr Staff Eng,enterprise,enterprise,3
4626,31.0,Yahoo,Sr Science,search,saas,4
4626,35.6685,Microsoft,Principal Software Dev Eng,saas,saas,4
4626,37.1726,Microsoft,Principal Dev Lead,saas,saas,4
4626,38.0904,Microsoft,Principal Dev Manage News,saas,saas,4
4627,28.0,PuResearch Devue University,Research Assistant,research,social_media,2
4627,32.6712,Facebook,Research Science,social_media,social_media,2
4629,30.0,PuResearch Devue University,Research Assistant,research,search,3
4629,35.5096,Cisco,Software Eng,enterprise,search,3
4629,37.7534,Google,Software Eng,search,search,3
4630,31.0,Cisco,Software Eng,enterprise,saas,2
4630,33.0027,Microsoft,Software Dev Engn Test WinSE,saas,saas,2
4631,29.0,Microsoft,Program Manage,saas,search,3
4631,31.8356,Yahoo,Sr Director Product User Experience,search,search,3
4631,37.1726,Google,Head Experience Google X,search,search,3
4633,26.0,NVIDIA,Software Eng,hardware,social_media,3
4633,26.9151,Yahoo,Principal Software Eng,search,social_media,3
4633,32.589,LinkedIn,Software Eng,social_media,social_media,3
4636,26.0,Google,Software Eng,search,ecommerce,2
4636,28.6712,Alibaba,Sr Tech Expert,ecommerce,ecommerce,2
4637,26.0,Carnegie Mellon University,Research Assistant,research,enterprise,2
4637,34.2575,Symantec,Sr Research Eng,enterprise,enterprise,2
4638,28.0,Amazon,Software Dev Eng,ecommerce,saas,2
4638,29.1671,Microsoft,Software Eng,saas,saas,2
4640,30.0,Microsoft,Software Design Eng,saas,social_media,5
4640,34.8356,Microsoft,Principal Dev Lead,saas,social_media,5
4640,39.4247,Facebook,Software Eng,social_media,social_media,5
4640,40.7562,Facebook,Eng Manage,social_media,social_media,5
4640,43.0932,Facebook,Software Eng,social_media,social_media,5
4641,28.0,Netflix,Eng Manage Cloud Infrastructure,saas,saas,2
4641,36.4247,Salesforce,Sr Director Data Platform Service,saas,saas,2
4643,24.0,eBay,Research Consult,ecommerce,search,3
4643,24.5808,Microsoft,Applied Research,saas,search,3
4643,25.8329,Google,Software Eng,search,search,3
4645,26.0,NetApp,Member Tech Staff Software,enterprise,enterprise,4
4645,28.8356,NetApp,Software Dev Intern,enterprise,enterprise,4
4645,29.9205,NetApp,Member Tech Staff Software,enterprise,enterprise,4
4645,30.3397,VMware,Member Tech Staff,enterprise,enterprise,4
4648,22.0,Microsoft,Applied Science,saas,social_media,4
4648,23.1644,LinkedIn,Staff Data Science,social_media,social_media,4
4648,24.6685,LinkedIn,Principal Data Science Lead,social_media,social_media,4
4648,25.1644,LinkedIn,Sr Manage Data Science,social_media,social_media,4
4649,22.0,University Southern California,PhD Cidate,research,research,2
4649,26.9178,StanfoResearch Dev University,Visiting Research,research,research,2
4650,28.0,Microsoft,Software Design Eng,saas,saas,3
4650,29.7589,Amazon,Sr Software Eng _ Data Mining,ecommerce,saas,3
4650,30.4219,Microsoft,Partner Group Eng Manage ASG Data Mining Team,saas,saas,3
4651,24.0,IBM,Research Intern,consulting,saas,2
4651,26.0849,Microsoft,Software Dev Eng Intern,saas,saas,2
4653,28.0,Northeastern University,Graduate Student,research,ecommerce,2
4653,30.4219,Amazon,Software Dev Eng,ecommerce,ecommerce,2
4654,22.0,Microsoft,Software Design Eng,saas,search,2
4654,32.8411,Google,Sr Software Eng,search,search,2
4655,24.0,University Illinois UrbanaChampaign,Undergraduate Research,research,search,3
4655,25.5808,University Illinois UrbanaChampaign,Graduate Student,research,search,3
4655,30.5836,Google,Software Eng Research Machine Intelligence,search,search,3
4656,30.0,Georgia Institute Tech,Graduate Teaching Assistant,research,search,6
4656,30.3315,Georgia Institute Tech,Graduate Research Assistant,research,search,6
4656,30.6685,Amazon,Software Dev Eng Intern,ecommerce,search,6
4656,31.0027,Georgia Institute Tech,Graduate Research Assistant,research,search,6
4656,31.4164,Amazon,Software Dev Eng,ecommerce,search,6
4656,33.0877,Google,Software Eng,search,search,6
4657,31.0,Carnegie Mellon University,Graduate Research Assistant,research,search,2
4657,36.8384,Google,Research Science,search,search,2
4658,22.0,Yahoo,Sr Interaction Design,search,search,7
4658,23.2521,Yahoo,Principal Interaction Design,search,search,7
4658,24.1699,Yahoo,Director Design Flex Force,search,search,7
4658,26.0877,Google,Lead Design Google Analyst,search,search,7
4658,27.6712,Google,UX Lead Ad Product,search,search,7
4658,27.9205,Google,UX Architect Ad Product,search,search,7
4658,28.4247,Google,Director User Experience Google Apps,search,search,7
4660,24.0,Oracle,Sr Member Tech Staff,enterprise,ecommerce,3
4660,25.4959,Amazon,Software Eng,ecommerce,ecommerce,3
4660,26.8301,Amazon,Software Eng,ecommerce,ecommerce,3
4663,31.0,Microsoft,Research Software Dev Eng,saas,saas,2
4663,34.6712,Salesforce,Sr Member Tech Staff,saas,saas,2
4665,31.0,UC Berkeley,Visiting Research,research,social_media,3
4665,31.1699,Tencent,Software Eng Intern,ecommerce,social_media,3
4665,32.8356,Facebook,Software Eng Intern,social_media,social_media,3
4666,31.0,Microsoft Research Asia,Assistant Research,research,saas,3
4666,31.9178,Microsoft,Software Design Eng,saas,saas,3
4666,35.0849,Microsoft,Principal Dev Lead,saas,saas,3
4667,29.0,Baidu,Software Research Develop Eng Intern,search,search,2
4667,29.2521,Google,Software Eng Intern,search,search,2
4668,29.0,Microsoft Research Asia,Visiting Student,research,search,3
4668,29.2521,Baidu,Software Research Develop Eng Intern,search,search,3
4668,29.9178,Baidu,Sr Software Research Develop Eng,search,search,3
4669,31.0,Google,Intern,search,research,3
4669,33.5863,StanfoResearch Dev University,Postdoc Research,research,research,3
4669,34.589,StanfoResearch Dev University,Research Science,research,research,3
4671,29.0,Amazon,Software Dev Eng Product Ads,ecommerce,search,3
4671,30.0,Amazon,Machine Learning Science Amazon Clicks,ecommerce,search,3
4671,30.5014,Google,Software Eng,search,search,3
4676,26.0,Microsoft,Software Design Eng,saas,search,2
4676,30.4986,Yahoo,Sr System Eng,search,search,2
4677,28.0,Cisco,Software Eng Network Optimization Service,enterprise,enterprise,5
4677,33.4986,Cisco,Tech Lead Network Optimization Service,enterprise,enterprise,5
4677,35.8384,Cisco,Software Dev Manage Data Center Cloud Service,enterprise,enterprise,5
4677,37.9205,Cisco,Sr Software Dev Manage Data Center Cloud Service,enterprise,enterprise,5
4677,43.1753,Cisco,Sr Software Eng Manage Analyst Platform,enterprise,enterprise,5
4678,29.0,eBay,Research Science,ecommerce,hardware,2
4678,30.5863,Apple,Research compute Vision Machine Learning,hardware,hardware,2
4679,22.0,IBM,Staff Software Eng,consulting,search,3
4679,23.8356,IBM,Certified Solution Architect,consulting,search,3
4679,29.5945,Baidu,Sr Business Dev Manage,search,search,3
4680,30.0,Microsoft,Software Dev Engn Test,saas,hardware,4
4680,32.5808,Microsoft,Software Dev Eng,saas,hardware,4
4680,33.4164,Apple,Software Eng,hardware,hardware,4
4680,36.2548,Apple,Software Eng Manage,hardware,hardware,4
4683,26.0,Google,Staff Software Eng Manage,search,social_media,2
4683,29.0,Facebook,Sr Software Eng Manage,social_media,social_media,2
4684,29.0,Facebook,Director Eng,social_media,internet,2
4684,30.5068,Airbnb,VP Eng,internet,internet,2
4686,31.0,Accenture,Consult,consulting,enterprise,4
4686,32.6658,Oracle,Principal Consult,enterprise,enterprise,4
4686,34.4986,Oracle,BI Solution Sale Executive,enterprise,enterprise,4
4686,36.1726,SAP,Analyst Sale Executive,enterprise,enterprise,4
4687,29.0,Microsoft,Software Design Eng,saas,saas,4
4687,31.7507,Microsoft,Software Dev Eng 3 Consult,saas,saas,4
4687,32.7507,Amazon,Software Design Eng,ecommerce,saas,4
4687,35.7534,Microsoft,Software Dev Eng 4 Consult,saas,saas,4
4688,22.0,Trend Micro,Sr Software Eng,enterprise,consulting,3
4688,24.3342,Huawei,Tech Lead Virtual Storage Group,hardware,consulting,3
4688,26.0027,IBM,Software Eng,consulting,consulting,3
4690,25.0,eBay,Staff Software Eng,ecommerce,internet,2
4690,28.0027,PayPal,Eng Lead Mobile Payments Security Risk,internet,internet,2
4692,28.0,Oracle,Sr Member Tech Staff,enterprise,ecommerce,2
4692,31.0027,eBay,Sr Software Eng,ecommerce,ecommerce,2
4694,28.0,eBay,Software Eng Intern,ecommerce,search,2
4694,28.7479,Google,Software Eng,search,search,2
4696,28.0,Google,Software Eng Intern,search,search,2
4696,28.4192,Baidu,Research Intern,search,search,2
4697,22.0,Nokia,Software platform program Manage Product Director Research Dev Team Manage Sr Manage,hardware,saas,2
4697,27.1699,Microsoft,Product Operation Owner Operation Director,saas,saas,2
4700,28.0,Google,Sr Software Eng,search,social_media,2
4700,33.337,Twitter,Staff Software Eng,social_media,social_media,2
4703,22.0,Apple,Software Eng Level 5,hardware,ecommerce,2
4703,23.1671,eBay,Principal Software Eng,ecommerce,ecommerce,2
4704,30.0,HewlettP,ASIC RTL Firmware Design Eng for SoC Embeded System,hardware,search,3
4704,37.3397,Intel,Research Science,hardware,search,3
4704,45.926,Yahoo,Sr Software Eng Big Data Analyst Personalization,search,search,3
4705,30.0,EMC,Network Software Eng Intern,enterprise,ecommerce,2
4705,30.9178,Amazon,Software Dev Eng,ecommerce,ecommerce,2
4707,26.0,PayPal,Software Intern,internet,enterprise,2
4707,26.4959,Oracle,Software Eng,enterprise,enterprise,2
4708,30.0,Autodesk,Sr Software Dev Eng,saas,hardware,4
4708,38.2575,Microsoft,Sr Software Design Eng,saas,hardware,4
4708,43.263,Amazon,Software Dev Eng,ecommerce,hardware,4
4708,46.263,Apple,Sr Software Eng,hardware,hardware,4
4710,28.0,Oracle,Tech Consult Intern,enterprise,hardware,4
4710,30.1699,Carnegie Mellon University,Graduate Research Assistant,research,hardware,4
4710,35.5918,Apple,Data Science,hardware,hardware,4
4710,37.3397,Apple,Sr Data Science,hardware,hardware,4
4711,25.0,NVIDIA,Software Eng Intern,hardware,social_media,3
4711,27.0,Facebook,Software Eng Intern,social_media,social_media,3
4711,27.5041,Twitter,Eng,social_media,social_media,3
4712,25.0,BEA System,Software Eng,enterprise,enterprise,3
4712,28.2548,Oracle,Sr Member Tech Staff,enterprise,enterprise,3
4712,30.4219,Oracle,Principal Member Tech Staff,enterprise,enterprise,3
4715,24.0,UC Berkeley,Graduate Student Research,research,social_media,3
4715,28.337,Google,Research Science Google Brain,search,social_media,3
4715,30.5068,Facebook,Research Science,social_media,social_media,3
4716,25.0,Yahoo,Sr Software Engn Search Ad Science,search,search,3
4716,26.0,Yahoo,Science Yahoo Lab,search,search,3
4716,28.0027,Google,Staff Software Eng,search,search,3
4719,30.0,Symantec,Sr Software Eng,enterprise,hardware,2
4719,30.5808,Intel,Project Lead,hardware,hardware,2
4721,22.0,Yahoo,Sr Tech Eng,search,enterprise,3
4721,23.7479,Netflix,Sr Research Eng,saas,enterprise,3
4721,26.4219,Cisco,Tech Lead Architect,enterprise,enterprise,3
4724,31.0,Tencent,Sr Software Dev Eng,ecommerce,ecommerce,3
4724,32.0849,Microsoft,Software Dev Eng,saas,ecommerce,3
4724,35.9178,Alibaba,Tech Specialist,ecommerce,ecommerce,3
4728,22.0,IBM,Architect,consulting,search,4
4728,25.4986,Yahoo,Sr Eng Manage Guaranteed Ad Server,search,search,4
4728,28.0027,Yahoo,Director Eng Apt Ad Server Forecasting Pricing Eng,search,search,4
4728,31.0055,Yahoo,Sr Director Eng BrightRoll Ad Exchanges from Yahoo,search,search,4
4730,26.0,Adobe,Sr Eng Manage,saas,search,2
4730,30.4219,Baidu,Sr Manage,search,search,2
4732,26.0,Accenture,IT Consult Intern,consulting,consulting,2
4732,26.2521,IBM,Software Eng,consulting,consulting,2
4735,29.0,Hulu,Software Dev,internet,search,2
4735,30.3342,Google,Software Eng,search,search,2
4736,28.0,IBM,Staff Software Eng,consulting,search,2
4736,31.2548,Baidu,Sr Architect,search,search,2
4743,31.0,Intel,Software Dev Eng Intern,hardware,ecommerce,2
4743,31.1671,Tencent,Game Dev,ecommerce,ecommerce,2
4744,28.0,Arizona State University,Software Dev,research,saas,2
4744,29.8356,Salesforce,Software Eng,saas,saas,2
4747,29.0,Intel,Intern,hardware,social_media,3
4747,31.2548,Zynga,Software Eng,internet,social_media,3
4747,32.4219,Twitter,Software Eng,social_media,social_media,3
4751,28.0,Baidu,Eng Team Lead Big Data Infrastructure Analyst,search,search,2
4751,30.4219,Yahoo,Research Eng Big Data Analyst Sponsored Search Ad,search,search,2
4753,29.0,Qualcomm,Sr Software Research Eng,hardware,search,3
4753,31.5863,Qualcomm,Staff Software Research Eng,hardware,search,3
4753,32.4192,Google,Software Eng,search,search,3
4754,24.0,Symantec,Sr Software Eng,enterprise,search,2
4754,24.411,Baidu,App Team Project Manage,search,search,2
4755,26.0,Google,Sr Software Eng,search,search,3
4755,31.0877,Facebook,Software Eng,social_media,search,3
4755,34.7534,Google,Staff Software Eng Manage,search,search,3
4756,22.0,Microsoft,Software design Engn Test,saas,ecommerce,4
4756,24.8329,Microsoft,Sr Lead Eng,saas,ecommerce,4
4756,28.8356,Microsoft,Principal Eng Manage,saas,ecommerce,4
4756,31.7562,Groupon,Director Eng,ecommerce,ecommerce,4
4759,31.0,IBM,Sr Software Eng,consulting,internet,4
4759,32.4192,Google,Software Eng,search,internet,4
4759,34.0849,Twitter,Sr Software Eng,social_media,internet,4
4759,36.8384,Lyft,Software Eng,internet,internet,4
4762,25.0,Microsoft,Software Design Eng,saas,search,2
4762,32.7534,Google,Software Eng,search,search,2
4764,30.0,Cisco,Software Eng,enterprise,search,2
4764,32.2548,Yahoo,Sr Software Eng,search,search,2
4768,31.0,Baidu,Software Eng Intern,search,search,7
4768,31.4137,Microsoft,Software Dev Eng intern,saas,search,7
4768,32.1644,EMC,Software Eng,enterprise,search,7
4768,34.5836,EMC,Sr Software Eng,enterprise,search,7
4768,35.1671,VMware,Associated Product Manage,enterprise,search,7
4768,36.4164,VMware,Solution Eng,enterprise,search,7
4768,38.0822,Baidu,Sr Product Manage,search,search,7
4769,25.0,Baidu,Sr Software Dev,search,saas,2
4769,26.4986,Microsoft,Applied Research,saas,saas,2
4770,30.0,Facebook,Product Manage,social_media,internet,2
4770,37.2575,Airbnb,Product Lead Data,internet,internet,2
4771,22.0,Google,Sr Software Eng,search,social_media,2
4771,25.7534,Pinterest,Software Eng,social_media,social_media,2
4773,30.0,Amazon,Research Science Intern,ecommerce,social_media,3
4773,31.0,Amazon,Research Science,ecommerce,social_media,3
